id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
32889079,BEST LOCATION! One Min Walk to Time Square / MTR!,244912449,Nebby,,Wan Chai,22.27813,114.18312,Entire home/apt,768,1,28,2021-04-06,0.61,9,205,0,
31995880,"cozy 2 bedrooms 2 mins from TST MTR, PET FRIENDLY",239898686,Francis,,Yau Tsim Mong,22.29829978942871,114.17340850830078,Entire home/apt,1129,4,65,2022-12-05,1.38,1,164,17,
32906245,"NELSON STREET STUDIO UNITS, MONGKOK",138649185,Apac,,Yau Tsim Mong,22.31827,114.17252,Entire home/apt,740,28,0,,,138,364,0,
33102088,4.市中心膠囊旅館地鐵1分鐘City Center Capsule Hotel MTR 1 min,143366545,Ri,,Yau Tsim Mong,22.31379,114.16943,Shared room,348,1,0,,,9,170,0,
32008164,"Deluxe1BR flat w/living rm, kitchen,balcony,by MTR",1267685,AIiysa,,Sham Shui Po,22.34024,114.15409,Entire home/apt,629,28,14,2022-11-04,0.30,2,311,2,
33102124,5.市中心膠囊旅館地鐵1分鐘City Center Capsule Hotel MTR 1min,143366545,Ri,,Yau Tsim Mong,22.31226,114.16971,Shared room,348,1,0,,,9,365,0,
33102153,6.市中心膠囊旅館地鐵1分鐘City Center Capsule Hotel MTR 1 min,143366545,Ri,,Yau Tsim Mong,22.31423,114.16991,Shared room,345,1,0,,,9,176,0,
33102200,7.市中心膠囊旅館地鐵1分鐘City Center Capsule Hotel MTR 1 min,143366545,Ri,,Yau Tsim Mong,22.31265,114.17193,Shared room,345,1,0,,,9,365,0,
32022349,Mong Kok Room(Mk1e),97240131,Jov,,Yau Tsim Mong,22.32039,114.17141,Shared room,180,29,0,,,338,365,0,
32022499,Tai Kok Tsui Room in Flat Share(Tk4a),97240131,Jov,,Yau Tsim Mong,22.32428,114.16207,Shared room,180,29,0,,,338,365,0,
32022589,Shared Room -- Bedspace  near Olympic MTR (tk4d1),97240131,Jov,,Yau Tsim Mong,22.3239,114.16208,Shared room,180,29,0,,,338,365,0,
32051542,自在民宿4號房,204940809,Rico,,Yau Tsim Mong,22.30554,114.17007,Private room,500520,1,10,2019-07-26,0.21,2,140,0,
33110377,"旺角銀行中心零距離（拉斯維加斯）Las Vegas Homestay,旅遊住宿，party，慶祝",247070196,Las Vegas,,Yau Tsim Mong,22.31845,114.16969,Entire home/apt,1880,1,36,2020-03-22,0.79,4,205,0,
33117236,"知足自遊行
香港特别行政区油尖旺区通菜街91-91A",232523376,Kinkay,,Yau Tsim Mong,22.32049,114.17136,Shared room,372,1,6,2022-08-30,0.13,2,365,3,
32907952,SALE Room  CHEAP ! for 1 person This is SALE ROOM.,7518056,Jovee,,Wan Chai,22.27659,114.18185,Private room,110,29,0,,,364,364,0,
32908758,Sale Room in Kowloon Side And Hongkong Island,7518056,Jovee,,Central & Western,22.28223,114.15601,Private room,150,29,0,,,364,364,0,
32910168,Premium Gem For2 @Jordan3mins to Austin station,51187996,Yuen,,Yau Tsim Mong,22.30688,114.16582,Entire home/apt,302,1,21,2020-01-13,0.48,24,151,0,
32910658,A charming traditional  flat in Old Sai Kung,247605788,Trevor,,Sai Kung,22.38142,114.2695,Entire home/apt,1500,2,5,2019-08-02,0.11,1,81,0,
32051989,自在民宿1號房,204940809,Rico,,Yau Tsim Mong,22.30554,114.17007,Private room,450480,1,15,2019-10-13,0.32,2,140,0,
32058300,STUDIO @NATHAN ROAD,138649185,Apac,,Yau Tsim Mong,22.30165,114.17169,Entire home/apt,750,30,0,,,138,364,0,
32063578,Luxury Apartment in  Happy Valley,235471946,Victor WT,,Wan Chai,22.26913,114.18528,Entire home/apt,2500,1,2,2019-05-04,0.04,2,90,0,
32914854,Cool and Amazing Gem in Lantau,26994769,Venkat,,Islands,22.26215,114.00094,Entire home/apt,750,28,34,2022-09-26,0.75,1,357,3,
33119271,130 Entire Flat with 3 bedrooms,162428539,Sunok,,Central & Western,22.28613,114.14892,Entire home/apt,877,365,0,,,6,203,0,
32071926,Modern Architecture - Private bathroom/1-min MTR,219373343,Li,,Yau Tsim Mong,22.30388,114.17106,Private room,350,14,25,2020-03-22,0.53,3,0,0,
32925497,"Central - CENTRAL Room for 1 person, Soho (ml8d)",7518056,Jovee,,Central & Western,22.28194,114.15492,Private room,180,29,0,,,364,364,0,
32089298,家庭房,30708080,Chuenching,,Yau Tsim Mong,22.31926,114.17156,Entire home/apt,1100,2,1,2019-04-07,0.02,1,363,0,
33120601,旺角彌敦道零距離地鐵站（拉斯維加斯）Las Vegas Homestay 旅遊住宿，party，慶祝,247070196,Las Vegas,,Yau Tsim Mong,22.31471,114.16948,Entire home/apt,1650,1,15,2020-03-01,0.34,4,205,0,
33122901,Deluxe Double room With Private Bathroom #2,242491712,The One Inn,,Yau Tsim Mong,22.29699,114.17176,Private room,248,1,14,2019-08-29,0.31,9,0,0,
33123386,Deluxe Family Room With Private Bathroom #3,242491712,The One Inn,,Yau Tsim Mong,22.29689,114.17365,Private room,388,1,9,2019-12-23,0.20,9,0,0,
32925892,Walk to POLY U Room available,7518056,Jovee,,Central & Western,22.28759,114.13381,Private room,240,29,0,,,364,364,0,
32098217,"Family Rm@Inn Square, Jordan, TST#14",34642523,Inn Square,,Yau Tsim Mong,22.30427,114.16981,Private room,450,3,5,2020-02-29,0.12,12,0,0,
32925961,Wanchai Room ---- for 1 person ---- (W9d),7518056,Jovee,,Wan Chai,22.27651,114.17567,Private room,180,29,0,,,364,364,0,
32928429,簡單住宿，合單身人士,49077011,Kelvin,,Tuen Mun,22.40559,113.98211,Shared room,2880,1,1,2020-03-12,0.03,3,365,0,
33123688,Deluxe Double Room With Private Bathroom #4,242491712,The One Inn,,Yau Tsim Mong,22.29673,114.17344,Private room,248,1,12,2020-02-14,0.27,9,0,0,
33129005,疫情下沒有房源保留帳戶,249398861,蓮花,,Yau Tsim Mong,22.29835,114.1722,Private room,8000,1,21,2020-01-04,0.46,1,89,0,
33148738,"ECONOMICAL STUDIO, TAI PING SHAN, HK.",138649185,Apac,,Central & Western,22.28291,114.14862,Entire home/apt,455,27,0,,,138,364,0,
32100077,"Single Rm@Inn Square, Jordan, TST #16",34642523,Inn Square,,Yau Tsim Mong,22.30658,114.1678,Entire home/apt,130,28,4,2019-12-07,0.10,12,0,0,
33149869,"215 sq.ft. CHARMING STUDIO on PATERSON STR, CWB.",156409670,Tushita,,Wan Chai,22.28227,114.18611,Entire home/apt,690,25,0,,,94,364,0,
32928559,Fortress Hill Room for 2 persons with LIFT ! F4b),7518056,Jovee,,Eastern,22.29024,114.19503,Private room,180,29,0,,,364,364,0,
32104478,Deluxe Room - Private bathroom & kitchen 獨立廁所廚房,219373343,Li,,Yau Tsim Mong,22.30521,114.1721,Private room,420,90,37,2020-04-04,0.79,3,49,0,
32928728,HKU  Walk to HKU studio --- with  lift (st4d),7518056,Jovee,,Central & Western,22.28578,114.13267,Entire home/apt,217,29,0,,,364,364,0,
32142740,Causeway Bay Room for 2 -- opposite Times Sq (c2b),97240131,Jov,,Wan Chai,22.27759,114.18006,Private room,180,29,0,,,338,364,0,
32929008,Sheung Wan Room for 2 ...walk to CENTRAL  ( sw18c),7518056,Jovee,,Central & Western,22.2844,114.15074,Private room,180,29,0,,,364,365,0,
32195871,sheung wan single room D mtr to kennedy town hku,51402978,Ian,,Central & Western,22.28666,114.14728,Private room,220,3,0,,,4,0,0,
32202995,"183sq.ft., HOMESPACE ON PATERSON STRT. CWB",138649185,Apac,,Wan Chai,22.28049,114.18636,Entire home/apt,634,28,0,,,138,364,0,
33167865,Luxury loft in converted warehouse,23921457,Max,,Southern,22.23878,114.15268,Entire home/apt,2500,3,6,2022-07-15,0.13,1,21,2,
32945007,Sham Sui Po -Room for 2 with lift.  (sp4c),7518056,Jovee,,Sham Shui Po,22.32615,114.15997,Private room,180,29,2,2019-06-29,0.05,364,334,0,
32945363,SUPER Sale Room hk island and kowloon side,7518056,Jovee,,Central & Western,22.2821,114.1526,Private room,150,29,0,,,364,364,0,
32204369,"8th Floor, Studios on Paterson Street;CWB-HK",138649185,Apac,,Wan Chai,22.28141,114.18622,Entire home/apt,600,28,0,,,138,364,0,
32230189,Sales Sales Quiet Studio in North Point (N7ds),67709885,Steven,,Eastern,22.29173,114.20296,Private room,180,29,0,,,255,364,0,
33170043,SKYGARDEN,249751930,Aidan,,Central & Western,22.28751,114.14157,Private room,12500,28,0,,,1,365,0,
33170826,#73 ❤ Modern Studio ❤ 2 min to Causeway Bay MTR!,198109516,Apple,,Wan Chai,22.28195,114.18432,Private room,400,30,0,,,58,325,0,
32243684,Sai Ying Poon Room(S3b),97240131,Jov,,Central & Western,22.28697,114.14301,Shared room,180,29,0,,,338,364,0,
32246877,"SPACIOUS STUDIO on GREAT GEORGE STREET, CWB",138649185,Apac,,Wan Chai,22.28072,114.18596,Entire home/apt,585,28,0,,,138,364,0,
32247125,"SPACIOUS STUDIO ON GREAT GEORGE STREET, CWB.",156409670,Tushita,,Wan Chai,22.2799,114.18433,Entire home/apt,560,25,0,,,94,364,0,
33170935,"西貢2100呎獨棟，房間A到D，眉詢
lD: hugoyaya0307",39283847,Jeff,,Tai Po,22.42964,114.2903,Private room,720,1,12,2021-12-27,0.27,3,72,1,
33171052,"西貢2100呎村屋連天台，房間A to D，眉詢
lD: hugoyaya0307",39283847,Jeff,,Tai Po,22.42754,114.28879,Private room,720,1,6,2021-11-28,0.13,3,74,0,
33171064,#74 ❤ Modern Studio ❤ 2 min to Causeway Bay MTR!,198109516,Apple,,Wan Chai,22.28146,114.18628,Private room,380,30,0,,,58,299,0,
32945635,hongkong island and kowloon side   SALE ROOM.,7518056,Jovee,,Wan Chai,22.27805,114.1819,Private room,150,29,0,,,364,365,0,
32945658,"BRIGHT & SPACIOUS, SUN-WUI RD, CWB",138649185,Apac,,Wan Chai,22.27857,114.18381,Entire home/apt,600,28,0,,,138,364,0,
32946332,Kowloon Nd Hongkong Side sale room,7518056,Jovee,,Wan Chai,22.2786,114.17994,Private room,120,29,2,2020-12-17,0.05,364,302,0,
32297024,!Luxury Studio @Central  steps from Escalator,242439335,Kyle,,Central & Western,22.28272,114.15011,Entire home/apt,10768,22,14,2019-09-03,0.30,1,365,0,
33504158,香港 長洲島 精品旅舍1 號 Hong Kong Cheung Chau island No.1,43233075,Chan,,Islands,22.20511,114.02592,Entire home/apt,551,1,286,2022-11-27,6.32,7,74,72,
33171259,#75 ❤ Modern Studio ❤ 2 min to Causeway Bay MTR!,198109516,Apple,,Wan Chai,22.28062,114.18434,Private room,500,30,0,,,58,299,0,
32318547,Lamma Boutique style dble room /lounge + rooftop,187100927,Loulou,,Islands,22.205547,114.13147,Private room,650,1,69,2022-09-17,1.49,2,35,20,
34166860,Very clean and bright Sheung Wan Room (SW17A),7518056,Jovee,,Central & Western,22.28711,114.14738,Private room,180,29,0,,,364,364,0,
33175695,CENTRALLY STUDIO ON QUEENS RD WEST,156409670,Tushita,,Central & Western,22.28683,114.14709,Entire home/apt,525,27,0,,,94,364,0,
33505665,香港長洲島 精品旅舍 2號 Hong Kong Cheung Chau island No.2,43233075,Chan,,Islands,22.20532,114.02791,Entire home/apt,541,1,285,2022-12-08,6.30,7,74,86,
33511570,多多舍,43233075,Chan,,Islands,22.20484,114.02957,Entire home/apt,2543,1,28,2022-12-19,3.33,7,70,28,
34167041,Available  Wanchai Room (W10d) Can move in Anytime,7518056,Jovee,,Wan Chai,22.27848,114.17934,Private room,180,29,0,,,364,365,0,
33532858,Ruby international Service apartment Room B,252469219,RubyInternationalLY,,Yau Tsim Mong,22.29636,114.17283,Private room,430,2,61,2022-12-16,1.35,10,173,27,
33532985,Ruby international Service apartment Room C,252469219,RubyInternationalLY,,Yau Tsim Mong,22.29542,114.17167,Private room,590,1,30,2022-11-12,0.67,10,183,19,
33177545,"150 SQ FT ELEGANT HIGH STREET STUDIO, SAI YING PUN",138649185,Apac,,Central & Western,22.28546,114.14151,Entire home/apt,555,28,1,2019-04-20,0.02,138,364,0,
33177632,"STUDIO ON QUEENS ROAD WEST, HK",138649185,Apac,,Central & Western,22.28764,114.14777,Entire home/apt,550,28,0,,,138,364,0,
33186409,在香港這就是你溫馨的家,236602113,Candy,,Kwun Tong,22.30721,114.23478,Entire home/apt,1487,1,6,2019-08-14,0.13,2,0,0,
34167453,Comfort and Clean Room in Prince Edward (PE1A),7518056,Jovee,,Sham Shui Po,22.32787,114.16931,Private room,180,29,0,,,364,364,0,
33195942,Wanchai room for 1 - with lift !!! ------ ( MH3b),7518056,Jovee,,Wan Chai,22.27768,114.18074,Private room,180,29,1,2019-07-02,0.02,364,364,0,
34167633,Convenient Room in Prince Edward(PE4c),7518056,Jovee,,Sham Shui Po,22.32806,114.1654,Private room,180,39,0,,,364,365,0,
33208334,Open seaview and relax apartment in Discovery Bay,155197665,Cecily,,Islands,22.30213,114.01225,Entire home/apt,1081,28,6,2022-12-21,1.58,1,75,6,
33233724,HS2-2 楼下地铁口，全港最便捷 特色/交通/美食/旺角夜市 免费WIFI舒适旅途,122131447,Debe,,Yau Tsim Mong,22.31574,114.17065,Private room,481,1,4,2019-08-14,0.09,70,96,0,
33237197,"160 sq. ft., LEIGHTON RD. STUDIO, CWB , HK",156409670,Tushita,,Wan Chai,22.27698,114.1878,Entire home/apt,510,25,0,,,94,364,0,
33533226,Ruby international Service apartment Room D,252469219,RubyInternationalLY,,Yau Tsim Mong,22.29582,114.17207,Private room,490,2,52,2022-11-20,1.15,10,177,25,
33533778,Ruby international Service apartment Room E,252469219,RubyInternationalLY,,Yau Tsim Mong,22.29522,114.1718,Private room,490,2,40,2022-12-18,0.89,10,171,16,
33536044,Central loc & renovated Causeway Bay studio for 2,237156973,Paul,,Wan Chai,22.27921,114.1825,Private room,277,1,17,2020-02-04,0.38,1,0,0,
34183184,舒適大床房,10625315,H.Z,,Kowloon City,22.31802,114.17865,Private room,246,1,0,,,7,176,0,
33541915,"160 SQ FT STUDIO ON ELGIN STREET, SOHO, HK",138649185,Apac,,Central & Western,22.28119,114.152,Entire home/apt,530,28,0,,,138,364,0,
33542837,"160 SQ FT STUDIO ON ELGIN STREET, SOHO, HK",156409670,Tushita,,Central & Western,22.28098,114.15345,Entire home/apt,515,27,0,,,94,364,0,
33558618,Mongkok MTR 2 min- New double bedroom w/private BR,50172398,Gloria,,Yau Tsim Mong,22.31862,114.16993,Private room,280,1,21,2022-10-25,0.46,47,360,8,
33569304,"Room in Yaumatei, for 2 , 5/walkupapt.  (y8e)",7518056,Jovee,,Yau Tsim Mong,22.31408,114.17195,Shared room,160,29,1,2022-10-31,0.56,364,364,1,
33239198,Luxurious designer home with expansive space,13861366,Wei,,Central & Western,22.27467,114.15727,Entire home/apt,5000,20,9,2020-01-21,0.20,3,90,0,
33254311,3min High Speed Rail 高速鐵路 Renovated 1000sf 2BR 2BA,249542788,Kitty,,Yau Tsim Mong,22.30719,114.16669,Entire home/apt,1990,2,31,2020-12-28,0.69,1,113,0,
34189322,3mins to train station! cozy n convenient! cook ok,46145257,Alex,,Yau Tsim Mong,22.30502,114.17118,Entire home/apt,760,1,32,2021-10-04,0.72,1,0,0,
33256557,Room available in Causeway bay (c11b),67709885,Steven,,Wan Chai,22.27803,114.18399,Private room,130,30,0,,,255,365,0,
33569305,"WIDE 250 SQ FT STUDIO IN HAIPHONG RD, TST",138649185,Apac,,Yau Tsim Mong,22.29892,114.17217,Entire home/apt,700,27,0,,,138,364,0,
34190570,Tai Kok Tsui Room in Flat Share (Tk2e),97240131,Jov,,Yau Tsim Mong,22.32221,114.1609,Shared room,180,29,0,,,338,365,0,
33570183,<Monthly$6000!!> Garden View Twin Room MTR 4mins,247949666,Winnie (C),,Yau Tsim Mong,22.29696,114.17434,Private room,1051,1,22,2020-02-20,0.49,7,9,0,
33570228,"<Monthly$5500!> Country Twin Bunk Room,  MTR 4mins",247949666,Winnie (C),,Yau Tsim Mong,22.29833,114.17617,Private room,1019,1,2,2019-05-12,0.05,7,0,0,
33260454,Ensuite Yaumatei room for 2 with Own Bathroom y13d,7518056,Jovee,,Yau Tsim Mong,22.31437,114.17115,Private room,217,29,0,,,364,364,0,
33265116,Studio for 2 near HKU MTR -- bunkbed +Lift (st4b),97240131,Jov,,Central & Western,22.28585,114.13298,Entire home/apt,217,29,0,,,338,364,0,
34194673,•••Jordan stylish  5mins to AUSTIN STATION••,51187996,Yuen,,Yau Tsim Mong,22.30716,114.16594,Entire home/apt,419,1,81,2022-11-28,1.82,24,58,19,
33268133,Private and Cozy Room for 2 in Mong kok-B2,4650574,Muriel,,Yau Tsim Mong,22.32575,114.17138,Entire home/apt,410,182,1,2019-04-07,0.02,10,365,0,
33268620,"Green and tranquil, a house that breathes",250519267,Ruah,,North,22.47777,114.11103,Entire home/apt,6000,14,0,,,1,333,0,
33297571,Room Available in Mid Level (Prince Terrace) ML7c,7518056,Jovee,,Central & Western,22.28012,114.15241,Private room,180,29,0,,,364,364,0,
33297776,Small room in Causeway Bay -shareflat  ( c20b,97240131,Jov,,Wan Chai,22.27907,114.17819,Private room,180,29,0,,,338,364,0,
33570517,"250 SQ FT WIDE STUDIO IN HAIPHONG RD, TST.",156409670,Tushita,,Yau Tsim Mong,22.29849,114.17203,Entire home/apt,715,28,0,,,94,364,0,
33571944,"180sq.ft. STUDIO SPACE IN CWB, HONG KONG.",156409670,Tushita,,Wan Chai,22.25991,114.19083,Entire home/apt,659,28,0,,,94,364,0,
33591332,#1 ❤ Modern Studio ❤ 2 min to Causeway Bay MTR!,198109516,Apple,,Wan Chai,22.28019,114.18639,Private room,480,28,0,,,58,267,0,
33592006,Cozy studio in the heart of Soho and Central,28970362,Héctor,,Central & Western,22.28518,114.15376,Entire home/apt,506,4,2,2019-06-09,0.04,1,46,0,
33594548,"≛阿木 AMU Female Dorm City View, TST MTR 4mins≛",247949666,Winnie (C),,Yau Tsim Mong,22.29679,114.17557,Shared room,191,1,20,2020-01-12,0.44,7,0,0,
33298314,Olympic MTR room for 1 person - tai kok tsui (tk2a,7518056,Jovee,,Yau Tsim Mong,22.32188,114.16121,Private room,180,29,0,,,364,364,0,
34197354,*Jordan stylish gem//10MINS to Kowloon station*,51187996,Yuen,,Yau Tsim Mong,22.30907,114.16598,Entire home/apt,303,1,68,2022-12-07,1.53,24,226,20,
33298514,Tai Kok Tsui room for 1.   Walk to HSBC  ...(tk6b,97240131,Jov,,Yau Tsim Mong,22.32055,114.16108,Private room,180,29,0,,,338,364,0,
33599500,"210 sq ft STUDIO WITH ELEVATOR, PEKING ROAD, TST",156409670,Tushita,,Kowloon City,22.31753,114.17914,Entire home/apt,625,27,0,,,94,364,0,
34199101,Comfortable and Private Flat for 2 in Kowloon-E8,4650574,Muriel,,Yau Tsim Mong,22.31764,114.17283,Entire home/apt,500,182,0,,,10,365,0,
33601809,"210 sq ft STUDIO WITH ELEVATOR, PEKING ROAD",138649185,Apac,,Yau Tsim Mong,22.29706,114.17233,Entire home/apt,750,30,0,,,138,364,0,
33315424,Sham Sui Po room for 2 with lift shareflat  (SP4B),7518056,Jovee,,Sham Shui Po,22.32557,114.16051,Private room,180,29,1,2019-05-15,0.02,364,364,0,
34211715,Modern studio jordan# 10mins to airport express,51187996,Yuen,,Yau Tsim Mong,22.30868,114.16788,Entire home/apt,319,1,74,2022-11-17,1.67,24,133,18,
33317881,Causeway Bay Big room for 2 walkup ...... (c10b),97240131,Jov,,Wan Chai,22.27858,114.18281,Private room,180,29,0,,,338,364,0,
33318067,Causeway Bay BIG room near times square ! (c10d),97240131,Jov,,Wan Chai,22.27782,114.18505,Private room,180,29,0,,,338,321,0,
33602670,250 SQ FT MASSIVE STUDIO (with Elevator) PEKING RD,156409670,Tushita,,Kowloon City,22.31787,114.18027,Entire home/apt,800,27,0,,,94,364,0,
33602986,250 SQ FT VAST STUDIO (with Elevator) PEKING RD,138649185,Apac,,Kowloon City,22.3176,114.18009,Entire home/apt,800,28,0,,,138,364,0,
33603606,"C1-1.2m（3,94 ft）Double bed Room with window",37289493,Ken,,Yau Tsim Mong,22.31689,114.16975,Private room,2120,3,11,2020-07-08,0.26,28,297,0,
34214271,Great location jordan,51187996,Yuen,,Yau Tsim Mong,22.30696,114.16734,Entire home/apt,435,1,80,2022-12-07,1.81,24,152,12,
33603681,"140 sq.ft., STUDIO SPACE ON ELGIN STRT, HK",156409670,Tushita,,Wan Chai,22.25769,114.19173,Entire home/apt,475,28,0,,,94,364,0,
33613715,120 SQUARE Feet BIG BRIGHT ROOM WITH WINDOWS,146858946,Xxx,,Sai Kung,22.37829,114.25874,Shared room,657,3,0,,,2,180,0,
33625677,"North Point Mid-Levels, Hong Kong 豪宅区 北角半山云景道",130361664,Philip,,Eastern,22.28675,114.19804,Private room,329,21,0,,,2,365,0,
33666696,3BR Colonial Villa near TST Avenue of Star,253747078,Carmon,,Yau Tsim Mong,22.30071,114.17425,Entire home/apt,775,28,156,2021-10-01,3.46,1,200,0,
33669964,female dorm (one bed) 女生宿舍(1個床位),133405196,Master,,Yau Tsim Mong,22.32103,114.17134,Shared room,1200,1,0,,,4,0,0,
33692549,Yau Ma Tei Nice Room(Y12a),97240131,Jov,,Yau Tsim Mong,22.31103,114.17245,Shared room,180,29,0,,,338,365,0,
33700192,Modern designed flat  in Green  Sai Ying Pun,13657107,Prana,,Central & Western,22.28675,114.13872,Entire home/apt,880,28,5,2022-09-21,0.11,3,156,4,
33321652,Triple Room in Kowloon [5],162186374,Wai Yan,,Yau Tsim Mong,22.30475,114.17135,Private room,460,1,17,2021-03-30,0.39,12,325,0,
33323042,"ECONOMICAL STUDIO AT KING's ROAD, NORTH POINT",138649185,Apac,,Eastern,22.28916,114.19558,Entire home/apt,480,27,0,,,138,364,0,
33327327,新房，清潔，在油麻地地鐵站上蓋，樓下機場巴士，去那裡都方便。,12419712,Tweety,,Yau Tsim Mong,22.31468,114.17108,Entire home/apt,3000,1,0,,,2,177,0,
33327348,"COMPACT STUDIO NEAR TO MTR,  SHEUNG WAN",138649185,Apac,,Central & Western,22.2851,114.15064,Entire home/apt,499,28,0,,,138,364,0,
33327595,"COMPACT-COMFY STUDIO@Queens Rd West, HK",138649185,Apac,,Central & Western,22.28596,114.14696,Entire home/apt,550,30,0,,,138,364,0,
33330238,Flat Share room in Prince Edward(Pe4c),67709885,Steven,,Yau Tsim Mong,22.32413,114.1686,Private room,180,31,0,,,255,364,0,
34214403,Tai Kok Tsui Room in Flat Share(Tk4a),97240131,Jov,,Yau Tsim Mong,22.3192,114.15818,Shared room,180,29,0,,,338,364,0,
34217351,&&&Jordan(superhost)*great location for couple&&&&,51187996,Yuen,,Yau Tsim Mong,22.30694,114.16596,Entire home/apt,350,1,91,2022-11-16,2.06,24,143,13,
33351681,"Fuk Lo Tsun Road Private Room, New Reno *1B",14861546,Tane Residence,,Kowloon City,22.32747,114.18821,Private room,288,30,2,2022-07-22,0.10,114,172,1,
33363617,<Monthly$7000!!> Gadren View Quad Room MTR 4mins,247949666,Winnie (C),,Yau Tsim Mong,22.29843,114.17625,Private room,1019,1,20,2019-11-11,0.44,7,0,0,
33364415,"≛阿木 AMU Mixed Dorm City View, TST MTR 4mins≛",9280086,Winnie (A),,Yau Tsim Mong,22.29858,114.17462,Shared room,172,1,62,2020-03-14,1.38,11,0,0,
33707278,Causeway Bay SMALL Room - for 1 w/lift  (c20a),7518056,Jovee,,Wan Chai,22.25784,114.19044,Private room,180,29,1,2019-08-22,0.02,364,364,0,
33721420,Available Tin Hau Room  Share Flat (Th1e),97240131,Jov,,Wan Chai,22.28617,114.19272,Shared room,180,29,0,,,338,365,0,
34218768,"300 SQ FT WIDE STUDIO IN HAIPHONG RD, TST",156409670,Tushita,,Yau Tsim Mong,22.29713,114.17068,Entire home/apt,755,26,0,,,94,364,0,
33734331,Very Comfortable TinHau Room available  (TH1c),7518056,Jovee,,Wan Chai,22.25786,114.19039,Private room,180,29,0,,,364,364,0,
33734772,Causeway Bay Room for 1 person with lift ( c20b),7518056,Jovee,,Wan Chai,22.27889,114.18002,Private room,180,29,0,,,364,364,0,
33735229,Central Room  for 2 near Lan Kwai Fong ( ML3d,7518056,Jovee,,Central & Western,22.28285,114.15075,Private room,180,29,0,,,364,364,0,
34289594,#76 ❤ Modern Studio ❤ 2 min to Causeway Bay MTR!,198109516,Apple,,Wan Chai,22.28194,114.1824,Private room,550,30,2,2022-11-30,0.05,58,63,1,
33735515,Central room for 2 (walkup). near LKF (ML3A),7518056,Jovee,,Central & Western,22.28067,114.1526,Private room,180,29,0,,,364,364,0,
33736236,Central  room for 1 person   (ML3c),7518056,Jovee,,Central & Western,22.2808,114.15218,Private room,180,29,0,,,364,364,0,
33364525,"≛101 阿木 AMU Cozy Family Room, TST MTR 4mins≛",247949666,Winnie (C),,Yau Tsim Mong,22.29742,114.17617,Private room,1019,1,21,2019-12-19,0.47,7,9,0,
33365558,"<Monthly$6800!!> Cosy Triple Room, TST MTR 4mins",247949666,Winnie (C),,Yau Tsim Mong,22.29698,114.17423,Private room,1084,1,29,2020-02-14,0.65,7,9,0,
33374060,Rm. in Sheung Wan near Sheung Wan MTR St.- SW18a,7518056,Jovee,,Central & Western,22.28622,114.15027,Private room,180,29,0,,,364,364,0,
34289804,#77 ❤ Modern Studio ❤ 2 min to Causeway Bay MTR!,198109516,Apple,,Wan Chai,22.28114,114.18231,Private room,400,30,0,,,58,236,0,
33374229,Causeway Bay Room for 2 with lift   (C1d),7518056,Jovee,,Wan Chai,22.27622,114.18378,Private room,180,29,0,,,364,364,0,
33381750,Tsim Sha Tsui STUDIO --for 2 --walk to Malls (T6e),7518056,Jovee,,Yau Tsim Mong,22.29953,114.17625,Entire home/apt,217,29,0,,,364,364,0,
33754166,Cozy Studio In the Heart of Central  *3A,14861546,Tane Residence,,Central & Western,22.28626,114.1533,Entire home/apt,594,30,0,,,114,363,0,
34290320,#S26 ❤ Modern Studio ❤ 5 min to Causeway Bay MTR!,198109516,Apple,,Wan Chai,22.28091,114.1827,Private room,220,300,0,,,58,0,0,
33754629,Cozy Studio In the Heart of Central  *3B,14861546,Tane Residence,,Central & Western,22.28594,114.15544,Entire home/apt,594,30,0,,,114,268,0,
33754635,Cozy One-Bedroom Unit In the Heart of Central *2A,14861546,Tane Residence,,Central & Western,22.28476,114.15338,Entire home/apt,684,30,1,2020-01-12,0.03,114,326,0,
34290848,#S30 ❤ Modern Studio ❤ 5 min to Causeway Bay MTR!,198109516,Apple,,Wan Chai,22.28071,114.18297,Private room,570,30,0,,,58,365,0,
33755086,Cozy One-Bedroom Unit In the Heart of Central *1B,14861546,Tane Residence,,Central & Western,22.28424,114.15373,Entire home/apt,684,30,1,2021-09-03,0.06,114,365,0,
33406814,"Room available in Soho, Central HK(ML23A)",97240131,Jov,,Central & Western,22.28109,114.15085,Shared room,180,29,0,,,338,365,0,
34291007,#S33 ❤ Modern Studio ❤ 5 min to Causeway Bay MTR!,198109516,Apple,,Wan Chai,22.28072,114.18315,Private room,250,28,0,,,58,364,0,
33430055,Wan Chai Room(C23b),97240131,Jov,,Wan Chai,22.27721,114.17988,Shared room,180,29,0,,,338,365,0,
34291096,#S20 ❤ Modern Studio ❤ 2 min to Causeway Bay MTR!,198109516,Apple,,Wan Chai,22.28135,114.18451,Private room,220,30,0,,,58,325,0,
33755154,Cozy Studio In the Heart of Central  *4A,14861546,Tane Residence,,Central & Western,22.28502,114.15554,Entire home/apt,594,30,4,2022-04-17,0.34,114,357,4,
34291936,#S21 ❤ Modern Studio ❤ 2 min to Causeway Bay MTR!,198109516,Apple,,Wan Chai,22.28026,114.18483,Private room,250,30,0,,,58,325,0,
